,nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,Rwrist_y,Lshoulder_x,Lshoulder_y,Lelbow_x,Lelbow_y,Lwrist_x,Lwrist_y,Rhip_x,Rhip_y,Rknee_x,Rknee_y,Rankle_x,Rankle_y,Lhip_x,Lhip_y,Lknee_x,Lknee_y,Lankle_x,Lankle_y,Reye_x,Reye_y,Leye_x,Leye_y,Rear_x,Rear_y,Lear_x,Lear_y,class
0,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0.693333333,0.406666667,0.68,0.58,0.56,0.553333333,0.466666667,0.68,0.466666667,0.82,0.8,0.6,0.833333333,0.793333333,0.886666667,0.88,0.56,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0.693333333,0.413333333,0.68,0.58,0.566666667,0.546666667,0.473333333,0.673333333,0.473333333,0.82,0.793333333,0.593333333,0.826666667,0.786666667,0.88,0.873333333,0.553333333,0.913333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0.68,0.433333333,0.666666667,0.58,0.553333333,0.56,0.466666667,0.68,0.466666667,0.806666667,0.773333333,0.586666667,0.8,0.76,0.86,0.846666667,0.566666667,0.906666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0.68,0.433333333,0.666666667,0.58,0.553333333,0.56,0.466666667,0.68,0.466666667,0.806666667,0.773333333,0.586666667,0.8,0.76,0.86,0.846666667,0.566666667,0.906666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0.68,0.433333333,0.666666667,0.58,0.553333333,0.56,0.466666667,0.68,0.466666667,0.806666667,0.773333333,0.586666667,0.8,0.76,0.86,0.846666667,0.566666667,0.906666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0.68,0.433333333,0.666666667,0.58,0.553333333,0.56,0.466666667,0.68,0.466666667,0.806666667,0.773333333,0.586666667,0.8,0.76,0.86,0.846666667,0.566666667,0.906666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0.68,0.433333333,0.666666667,0.58,0.553333333,0.56,0.466666667,0.68,0.466666667,0.806666667,0.773333333,0.586666667,0.8,0.76,0.86,0.846666667,0.566666667,0.906666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
